time,node,speed_kmh,flow_vpm
2025-08-01T00:15:00,273,109.38158822485256,435.6
2025-08-01T00:15:00,274,106.39645489994204,1156.2
2025-08-01T00:15:00,275,107.97315478005729,399.2
2025-08-01T00:15:00,300,92.82270724533315,155.2
2025-08-01T00:15:00,301,104.88179457553179,764.4
2025-08-01T00:15:00,302,106.53882985741117,1069.4
2025-08-01T00:15:00,303,106.01772235080918,1036.0
2025-08-01T00:15:00,304,105.87771836929468,385.8
2025-08-01T00:15:00,305,99.56280822923588,15.6
2025-08-01T00:15:00,332,100.51648163079088,65.19999999999999
2025-08-01T00:15:00,333,107.64838129649337,370.0
2025-08-01T00:15:00,362,108.26246887635875,176.8
2025-08-01T00:15:00,392,111.42873097959183,19.6
2025-08-01T00:15:00,393,108.1604336781697,299.4
2025-08-01T00:15:00,423,107.00724089105691,38.8
2025-08-01T00:15:00,424,107.00724089105691,19.4
2025-08-01T00:15:00,454,107.15944586480647,100.8
2025-08-01T00:15:00,484,105.40005575646256,37.6
2025-08-01T00:15:00,485,105.79081192105264,32.0
2025-08-01T00:15:00,545,112.32463860808511,19.4
2025-08-01T00:15:00,575,106.1999349083721,32.2
2025-08-01T00:15:00,576,112.01542846666666,20.2
2025-08-01T00:15:00,606,106.5433100027027,28.8
2025-08-01T00:15:00,607,107.38607123406862,16.6
2025-08-01T00:15:00,608,110.01975670756302,13.8
2025-08-01T00:15:00,639,104.10735878210227,23.8
2025-08-01T00:15:00,640,104.91823906666669,6.0
2025-08-01T00:15:00,671,100.50760437592592,22.8
2025-08-01T00:15:00,672,106.5987105012987,11.4
2025-08-01T00:15:00,703,101.853375890625,26.200000000000003
2025-08-01T00:15:00,734,105.84716677115023,50.4
2025-08-01T00:15:00,765,104.81279881958395,21.799999999999997
2025-08-01T00:15:00,795,110.78642915333334,14.8
2025-08-01T00:15:00,796,103.33928123041477,31.200000000000003
2025-08-01T00:15:00,826,112.88569500063855,17.0
2025-08-01T00:15:00,827,104.47464876349207,26.6
2025-08-01T00:15:00,828,104.32814773333334,6.0
2025-08-01T00:15:00,858,107.0027366587784,22.4
2025-08-01T00:15:00,859,112.80579322222222,20.6
2025-08-01T00:15:00,860,104.37455422009567,29.0
2025-08-01T00:15:00,861,104.5721690536113,29.4
2025-08-01T00:15:00,891,107.79536876291081,21.4
2025-08-01T00:20:00,5,109.34477017479321,198.8
2025-08-01T00:20:00,35,107.34349445092647,238.8
2025-08-01T00:20:00,64,108.58021482869299,168.0
2025-08-01T00:20:00,65,107.56434346512222,232.79999999999998
2025-08-01T00:20:00,84,106.31110705882354,22.6
2025-08-01T00:20:00,86,106.31110705882354,22.6
2025-08-01T00:20:00,87,103.54570195238095,26.2
2025-08-01T00:20:00,89,110.13512239849624,14.6
2025-08-01T00:20:00,94,105.9218577400462,285.8
2025-08-01T00:20:00,95,108.16564519362416,285.40000000000003
2025-08-01T00:20:00,105,69.28135879185521,27.6
2025-08-01T00:20:00,106,95.83971616232128,22.2
2025-08-01T00:20:00,107,108.59437858620689,11.2
2025-08-01T00:20:00,108,104.73221320645162,18.4
2025-08-01T00:20:00,109,107.2037081923077,10.4
2025-08-01T00:20:00,111,108.43503014285713,15.600000000000001
2025-08-01T00:20:00,113,104.6071,5.6
2025-08-01T00:20:00,122,109.60327693205006,124.4
2025-08-01T00:20:00,123,108.83335050763898,235.6
2025-08-01T00:20:00,125,107.55250909256665,319.8
2025-08-01T00:20:00,133,89.65149418501682,107.4
2025-08-01T00:20:00,134,108.3618272110889,59.6
2025-08-01T00:20:00,142,103.20172813412563,27.6
2025-08-01T00:20:00,152,107.66344567853267,356.2
2025-08-01T00:20:00,154,105.51643997004246,124.80000000000001
2025-08-01T00:20:00,155,106.58748849431376,174.6
2025-08-01T00:20:00,162,106.74374802074026,134.0
2025-08-01T00:20:00,163,109.46298760702604,33.6
2025-08-01T00:20:00,181,106.84256681412778,1286.2
2025-08-01T00:20:00,182,105.59499540383763,970.0
2025-08-01T00:20:00,183,107.71876315438018,95.4
2025-08-01T00:20:00,184,108.98743326265341,199.6
2025-08-01T00:20:00,191,107.08588961044839,188.60000000000002
2025-08-01T00:20:00,192,103.94050574510402,93.19999999999999
2025-08-01T00:20:00,210,105.51056522753719,112.0
2025-08-01T00:20:00,211,106.1690863860379,114.0
2025-08-01T00:20:00,212,106.93113566808863,478.6
2025-08-01T00:20:00,213,106.34590231168526,733.6
2025-08-01T00:20:00,214,105.04743833503099,886.0
2025-08-01T00:20:00,215,105.32078701961109,424.6
2025-08-01T00:20:00,216,107.2721232875549,141.4
2025-08-01T00:20:00,217,106.16616492681096,311.6
2025-08-01T00:20:00,218,108.99564638461541,143.2
2025-08-01T00:20:00,219,105.86125683220075,83.6
2025-08-01T00:20:00,220,107.17005931354646,74.6
2025-08-01T00:20:00,240,105.68224062872362,710.4
2025-08-01T00:20:00,241,104.19293341329443,974.6
2025-08-01T00:20:00,242,106.96262999752294,931.2
2025-08-01T00:20:00,243,106.68572691399632,508.8
2025-08-01T00:20:00,244,105.97557913752941,257.4
2025-08-01T00:20:00,245,106.7234032157315,353.0
